order_id,date,region,country,product_category,product_name,units_sold,unit_price,revenue,cost,profit,customer_id,customer_segment,sales_channel
105758,2025-04-16,Europe,UK,Furniture,Filing Cabinet,3,182.26,546.78,422.23,124.55,C1835,Enterprise,Retail
105759,2025-04-16,Asia,India,Office Supplies,Desk Lamp,3,12.42,37.26,29.33,7.93,C1712,Consumer,Online
105760,2025-04-16,North America,Canada,Electronics,Smartwatch Z,1,312.28,312.28,180.6,131.68,C1334,Consumer,Online
105761,2025-04-16,Oceania,Australia,Furniture,Standing Desk,2,320.82,641.64,385.64,256.0,C1229,Consumer,Online
105762,2025-04-16,Oceania,New Zealand,Electronics,Smartphone X,3,276.12,828.36,543.19,285.17,C1650,Consumer,Online
105763,2025-04-16,Asia,India,Electronics,Smartphone X,4,377.4,1509.6,1252.05,257.55,C1226,SMB,Online
105764,2025-04-16,Asia,India,Furniture,Bookshelf,1,321.83,321.83,216.82,105.01,C1867,SMB,Online
105765,2025-04-16,Asia,Singapore,Office Supplies,Notebook A4,4,19.27,77.08,45.66,31.42,C1055,Consumer,Online
105766,2025-04-16,Asia,India,Clothing,Sneakers,2,61.41,122.82,81.57,41.25,C1091,Consumer,Retail
105767,2025-04-16,Europe,UK,Furniture,Bookshelf,1,294.25,294.25,170.13,124.12,C1101,SMB,Partner
105768,2025-04-16,North America,Mexico,Clothing,Polo Shirt,3,41.12,123.36,79.19,44.17,C1973,Consumer,Partner
105769,2025-04-16,North America,Canada,Electronics,Laptop Pro,2,382.41,764.82,565.62,199.2,C1332,SMB,Partner
105770,2025-04-16,South America,Argentina,Electronics,Smartphone X,2,276.28,552.56,385.5,167.06,C1771,SMB,Online
105771,2025-04-16,Asia,Japan,Clothing,Jacket,1,41.0,41.0,23.31,17.69,C1429,Enterprise,Online
105772,2025-04-16,North America,Mexico,Office Supplies,Stapler,2,14.16,28.32,20.5,7.82,C1472,Consumer,Online
105773,2025-04-16,Asia,China,Furniture,Standing Desk,1,324.73,324.73,261.45,63.28,C1261,Enterprise,Online
105774,2025-04-16,Asia,China,Office Supplies,Ballpoint Pen,7,18.43,129.01,99.52,29.49,C1414,SMB,Online
105775,2025-04-16,Europe,UK,Office Supplies,Ballpoint Pen,3,18.33,54.99,31.02,23.97,C1256,Consumer,Online
105776,2025-04-16,Asia,India,Furniture,Filing Cabinet,2,288.15,576.3,452.39,123.91,C1421,Consumer,Online
105777,2025-04-16,Asia,Singapore,Electronics,Smartwatch Z,1,238.29,238.29,184.55,53.74,C1528,Consumer,Online
105778,2025-04-16,Oceania,New Zealand,Office Supplies,Stapler,1,17.72,17.72,12.95,4.77,C1060,SMB,Retail
105779,2025-04-17,Asia,Singapore,Electronics,Smartphone X,2,263.96,527.92,390.21,137.71,C1296,Consumer,Online
105780,2025-04-17,Asia,India,Furniture,Bookshelf,2,228.95,457.9,388.19,69.71,C1792,Enterprise,Online
105781,2025-04-17,Oceania,Australia,Clothing,Polo Shirt,3,59.89,179.67,141.77,37.9,C1194,Consumer,Retail
105782,2025-04-17,Europe,UK,Electronics,Smartwatch Z,1,320.89,320.89,207.5,113.39,C1128,Consumer,Online
105783,2025-04-17,Asia,India,Furniture,Filing Cabinet,1,198.45,198.45,162.56,35.89,C1087,Consumer,Retail
105784,2025-04-17,Oceania,Australia,Electronics,Smartphone X,1,225.99,225.99,135.45,90.54,C1698,Consumer,Partner
105785,2025-04-17,Asia,India,Office Supplies,Ballpoint Pen,1,13.16,13.16,9.22,3.94,C1707,Consumer,Online
105786,2025-04-17,Asia,China,Electronics,Smartphone X,5,302.82,1514.1,1103.14,410.96,C1975,Consumer,Online
105787,2025-04-17,Oceania,New Zealand,Electronics,Smartwatch Z,2,284.8,569.6,388.09,181.51,C1396,SMB,Online
105788,2025-04-17,North America,Canada,Clothing,Jacket,2,46.12,92.24,66.19,26.05,C1878,Consumer,Retail
105789,2025-04-17,North America,Canada,Electronics,Laptop Pro,4,242.17,968.68,795.74,172.94,C1046,SMB,Online
105790,2025-04-17,Europe,Germany,Furniture,Bookshelf,3,301.41,904.23,754.18,150.05,C1622,Consumer,Online
105791,2025-04-17,Europe,Germany,Office Supplies,Desk Lamp,1,11.99,11.99,8.08,3.91,C1953,Consumer,Online
105792,2025-04-17,Asia,India,Electronics,Wireless Headset,2,212.72,425.44,253.92,171.52,C1906,SMB,Online
105793,2025-04-17,Europe,UK,Clothing,Hoodie,2,48.49,96.98,68.83,28.15,C1731,SMB,Online
105794,2025-04-17,Europe,UK,Office Supplies,Stapler,1,13.2,13.2,8.55,4.65,C1644,SMB,Retail
105795,2025-04-17,Asia,India,Clothing,Hoodie,1,63.99,63.99,42.45,21.54,C1702,Consumer,Retail
105796,2025-04-17,South America,Chile,Electronics,Smartwatch Z,3,259.33,777.99,634.74,143.25,C1029,Consumer,Retail
105797,2025-04-17,Asia,India,Electronics,Laptop Pro,3,348.93,1046.79,645.8,400.99,C1296,SMB,Retail
105798,2025-04-17,South America,Brazil,Furniture,Filing Cabinet,4,181.29,725.16,604.14,121.02,C1069,Enterprise,Retail
105799,2025-04-18,North America,Mexico,Clothing,Hoodie,1,56.12,56.12,36.04,20.08,C1073,Enterprise,Online
105800,2025-04-18,South America,Argentina,Furniture,Standing Desk,3,254.59,763.77,432.14,331.63,C1166,Consumer,Online
105801,2025-04-18,North America,Canada,Electronics,Laptop Pro,2,295.01,590.02,385.23,204.79,C1034,SMB,Online
105802,2025-04-18,Oceania,Australia,Furniture,Filing Cabinet,2,233.19,466.38,375.1,91.28,C1688,Consumer,Online
105803,2025-04-18,Oceania,Australia,Electronics,Smartwatch Z,2,365.2,730.4,454.12,276.28,C1787,Consumer,Online
105804,2025-04-18,Europe,Germany,Office Supplies,Ballpoint Pen,2,13.87,27.74,19.13,8.61,C1008,Consumer,Online
105805,2025-04-18,Oceania,Australia,Electronics,Wireless Headset,4,223.36,893.44,606.73,286.71,C1595,Consumer,Online
105806,2025-04-18,Asia,Japan,Office Supplies,Notebook A4,1,16.61,16.61,10.72,5.89,C1948,Enterprise,Retail
105807,2025-04-18,North America,Canada,Clothing,Polo Shirt,2,41.05,82.1,57.36,24.74,C1960,Consumer,Partner
105808,2025-04-18,Europe,Germany,Furniture,Office Chair,2,199.29,398.58,227.68,170.9,C1457,Enterprise,Retail
105809,2025-04-18,Asia,China,Electronics,Smartwatch Z,3,374.63,1123.89,824.47,299.42,C1656,Consumer,Retail
105810,2025-04-18,Asia,India,Furniture,Filing Cabinet,4,192.54,770.16,523.81,246.35,C1934,Consumer,Partner
105811,2025-04-18,Europe,France,Furniture,Filing Cabinet,1,189.83,189.83,129.03,60.8,C1454,Consumer,Retail
105812,2025-04-18,South America,Chile,Electronics,Smartwatch Z,3,297.88,893.64,543.05,350.59,C1834,Consumer,Online
105813,2025-04-18,Asia,India,Electronics,Smartwatch Z,2,354.58,709.16,529.89,179.27,C1733,SMB,Retail
105814,2025-04-18,Asia,India,Office Supplies,Stapler,2,15.36,30.72,25.07,5.65,C1633,Consumer,Online
105815,2025-04-18,Asia,Japan,Clothing,Jacket,2,47.63,95.26,57.57,37.69,C1068,SMB,Online
105816,2025-04-18,Europe,France,Clothing,Sneakers,4,61.2,244.8,178.53,66.27,C1769,SMB,Online
105817,2025-04-18,North America,Mexico,Clothing,Hoodie,2,55.55,111.1,74.0,37.1,C1673,SMB,Online
105818,2025-04-18,Oceania,New Zealand,Furniture,Standing Desk,2,266.84,533.68,440.23,93.45,C1771,Consumer,Retail
105819,2025-04-18,North America,Canada,Electronics,Smartphone X,2,346.51,693.02,408.6,284.42,C1954,Consumer,Online
105820,2025-04-18,Asia,Singapore,Office Supplies,Stapler,2,15.43,30.86,22.5,8.36,C1878,SMB,Retail
105821,2025-04-18,North America,USA,Electronics,Smartphone X,2,272.96,545.92,343.85,202.07,C1014,Consumer,Online
105822,2025-04-18,Europe,Spain,Electronics,Smartphone X,2,273.89,547.78,454.01,93.77,C1875,Consumer,Online
105823,2025-04-18,Asia,Japan,Furniture,Filing Cabinet,1,272.49,272.49,206.7,65.79,C1206,Consumer,Online
105824,2025-04-18,South America,Chile,Electronics,Smartphone X,2,258.58,517.16,354.71,162.45,C1043,SMB,Retail
105825,2025-04-19,Oceania,New Zealand,Clothing,Jacket,1,44.9,44.9,37.83,7.07,C1786,Consumer,Online
105826,2025-04-19,Oceania,Australia,Office Supplies,Desk Lamp,3,13.27,39.81,31.32,8.49,C1581,Enterprise,Retail
105827,2025-04-19,Europe,France,Electronics,Laptop Pro,2,267.94,535.88,325.48,210.4,C1963,Consumer,Online
105828,2025-04-19,South America,Brazil,Electronics,Smartwatch Z,1,249.45,249.45,193.72,55.73,C1845,SMB,Retail
105829,2025-04-19,Europe,France,Furniture,Office Chair,2,246.25,492.5,376.96,115.54,C1212,Consumer,Retail
105830,2025-04-19,South America,Chile,Clothing,Polo Shirt,3,51.53,154.59,113.11,41.48,C1746,Consumer,Online
105831,2025-04-19,Europe,UK,Office Supplies,Notebook A4,4,18.31,73.24,61.71,11.53,C1441,Consumer,Online
105832,2025-04-19,Asia,Japan,Electronics,Smartphone X,1,370.19,370.19,211.03,159.16,C1798,Consumer,Online
105833,2025-04-19,Oceania,Australia,Electronics,Wireless Headset,2,275.52,551.04,417.97,133.07,C1446,SMB,Retail
105834,2025-04-19,Asia,Singapore,Clothing,Polo Shirt,3,64.23,192.69,156.26,36.43,C1094,Consumer,Online
105835,2025-04-19,North America,USA,Furniture,Office Chair,2,306.42,612.84,506.25,106.59,C1698,Consumer,Online
105836,2025-04-19,Asia,Singapore,Furniture,Office Chair,1,315.18,315.18,187.81,127.37,C1845,SMB,Online
105837,2025-04-19,South America,Argentina,Office Supplies,Desk Lamp,4,17.2,68.8,39.72,29.08,C1622,Consumer,Online
105838,2025-04-19,Asia,China,Furniture,Bookshelf,4,225.95,903.8,682.31,221.49,C1670,SMB,Retail
105839,2025-04-19,Europe,UK,Electronics,Laptop Pro,3,313.92,941.76,670.88,270.88,C1603,Consumer,Retail
105840,2025-04-19,Asia,Japan,Electronics,Smartwatch Z,1,295.17,295.17,235.89,59.28,C1397,Consumer,Online
105841,2025-04-19,Oceania,New Zealand,Furniture,Filing Cabinet,4,279.53,1118.12,856.99,261.13,C1130,Enterprise,Retail
105842,2025-04-19,Europe,Germany,Clothing,Hoodie,1,61.24,61.24,34.97,26.27,C1540,SMB,Online
105843,2025-04-19,North America,Canada,Office Supplies,Notebook A4,2,12.84,25.68,14.3,11.38,C1345,Consumer,Online
105844,2025-04-19,South America,Chile,Office Supplies,Stapler,6,18.28,109.68,89.85,19.83,C1377,Consumer,Online
105845,2025-04-19,South America,Brazil,Electronics,Wireless Headset,2,236.11,472.22,379.74,92.48,C1593,SMB,Partner
105846,2025-04-19,Asia,India,Clothing,Hoodie,5,56.61,283.05,197.92,85.13,C1708,SMB,Online
105847,2025-04-19,North America,Canada,Clothing,Jacket,3,61.61,184.83,104.05,80.78,C1080,Consumer,Partner
105848,2025-04-19,Asia,India,Clothing,Jacket,2,64.08,128.16,80.6,47.56,C1913,SMB,Retail
105849,2025-04-19,Asia,India,Electronics,Wireless Headset,1,386.84,386.84,276.96,109.88,C1048,Enterprise,Retail
105850,2025-04-19,Oceania,Australia,Electronics,Wireless Headset,1,317.54,317.54,229.47,88.07,C1439,Consumer,Partner
105851,2025-04-19,Asia,China,Electronics,Smartwatch Z,2,287.47,574.94,445.52,129.42,C1254,SMB,Online
105852,2025-04-19,Europe,Spain,Clothing,Jacket,2,58.84,117.68,99.75,17.93,C1576,SMB,Online
105853,2025-04-19,Asia,China,Furniture,Filing Cabinet,1,216.12,216.12,162.6,53.52,C1180,SMB,Online
105854,2025-04-20,North America,Canada,Electronics,Wireless Headset,4,384.43,1537.72,908.72,629.0,C1999,Consumer,Online
105855,2025-04-20,Europe,Germany,Electronics,Smartphone X,7,351.99,2463.93,1537.2,926.73,C1400,Consumer,Partner
105856,2025-04-20,Oceania,Australia,Clothing,Jacket,2,38.48,76.96,58.6,18.36,C1379,Consumer,Retail
105857,2025-04-20,Asia,Japan,Furniture,Standing Desk,1,216.97,216.97,133.65,83.32,C1520,SMB,Retail
105858,2025-04-20,Asia,Singapore,Office Supplies,Notebook A4,1,15.84,15.84,11.99,3.85,C1862,Consumer,Online
105859,2025-04-20,Europe,Germany,Office Supplies,Desk Lamp,4,19.26,77.04,61.5,15.54,C1277,Consumer,Online
105860,2025-04-20,Asia,China,Clothing,Hoodie,2,50.66,101.32,79.2,22.12,C1684,SMB,Online
105861,2025-04-20,South America,Chile,Clothing,Sneakers,1,49.81,49.81,38.97,10.84,C1602,SMB,Online
105862,2025-04-20,Europe,France,Clothing,Sneakers,2,43.46,86.92,57.47,29.45,C1837,SMB,Retail
105863,2025-04-20,South America,Brazil,Clothing,Hoodie,2,40.15,80.3,48.56,31.74,C1813,Consumer,Retail
105864,2025-04-20,Asia,China,Clothing,Polo Shirt,1,62.57,62.57,51.79,10.78,C1311,SMB,Online
105865,2025-04-20,Europe,Germany,Electronics,Smartphone X,2,278.28,556.56,322.49,234.07,C1807,Consumer,Online
105866,2025-04-20,South America,Argentina,Furniture,Standing Desk,2,189.74,379.48,215.47,164.01,C1127,SMB,Online
105867,2025-04-20,North America,Canada,Furniture,Office Chair,4,217.07,868.28,727.2,141.08,C1246,Consumer,Retail
105868,2025-04-20,Oceania,New Zealand,Electronics,Smartwatch Z,2,232.08,464.16,285.51,178.65,C1930,Consumer,Online
105869,2025-04-20,South America,Brazil,Furniture,Office Chair,2,246.13,492.26,311.37,180.89,C1239,Consumer,Partner
105870,2025-04-20,South America,Argentina,Office Supplies,Desk Lamp,3,11.72,35.16,23.88,11.28,C1044,Consumer,Online
105871,2025-04-20,Asia,India,Electronics,Smartwatch Z,3,309.38,928.14,626.05,302.09,C1710,Consumer,Partner
105872,2025-04-20,North America,USA,Electronics,Wireless Headset,1,250.09,250.09,182.8,67.29,C1601,SMB,Retail
105873,2025-04-20,North America,Canada,Clothing,Sneakers,1,50.0,50.0,36.51,13.49,C1972,Consumer,Retail
105874,2025-04-20,North America,USA,Electronics,Wireless Headset,3,263.66,790.98,621.24,169.74,C1929,SMB,Retail
105875,2025-04-20,North America,Mexico,Electronics,Smartphone X,1,342.99,342.99,229.97,113.02,C1831,Enterprise,Partner
105876,2025-04-20,Europe,UK,Electronics,Smartwatch Z,4,313.71,1254.84,916.79,338.05,C1617,Consumer,Online
105877,2025-04-20,Asia,India,Furniture,Bookshelf,3,270.36,811.08,521.72,289.36,C1217,Consumer,Online
105878,2025-04-20,Europe,France,Furniture,Bookshelf,2,314.32,628.64,426.46,202.18,C1357,Enterprise,Partner
105879,2025-04-20,South America,Argentina,Furniture,Standing Desk,3,230.6,691.8,450.84,240.96,C1493,SMB,Online
105880,2025-04-20,Asia,China,Furniture,Filing Cabinet,3,228.43,685.29,483.27,202.02,C1657,Consumer,Online
105881,2025-04-21,North America,USA,Furniture,Bookshelf,1,181.49,181.49,139.48,42.01,C1638,Enterprise,Online
105882,2025-04-21,Europe,UK,Electronics,Smartphone X,1,231.13,231.13,185.8,45.33,C1319,SMB,Retail
105883,2025-04-21,Oceania,Australia,Office Supplies,Desk Lamp,2,10.94,21.88,14.62,7.26,C1241,Consumer,Online
105884,2025-04-21,Asia,Japan,Electronics,Laptop Pro,2,268.64,537.28,423.95,113.33,C1154,Consumer,Online
105885,2025-04-21,Asia,China,Clothing,Jacket,1,61.68,61.68,35.71,25.97,C1910,Consumer,Online
105886,2025-04-21,North America,Canada,Furniture,Office Chair,1,274.51,274.51,164.37,110.14,C1915,SMB,Retail
105887,2025-04-21,Asia,Singapore,Furniture,Office Chair,3,287.32,861.96,594.96,267.0,C1772,SMB,Online
105888,2025-04-21,North America,USA,Office Supplies,Stapler,1,17.01,17.01,10.55,6.46,C1067,Consumer,Partner
105889,2025-04-21,Europe,Germany,Office Supplies,Notebook A4,3,19.42,58.26,33.08,25.18,C1598,SMB,Online
105890,2025-04-21,Europe,France,Furniture,Office Chair,3,192.13,576.39,446.38,130.01,C1234,Consumer,Retail
105891,2025-04-21,Europe,Spain,Office Supplies,Notebook A4,3,16.21,48.63,34.9,13.73,C1647,Consumer,Partner
105892,2025-04-21,North America,Mexico,Furniture,Bookshelf,1,208.8,208.8,176.17,32.63,C1225,SMB,Online
105893,2025-04-21,Europe,France,Office Supplies,Stapler,1,10.58,10.58,6.17,4.41,C1541,Consumer,Online
105894,2025-04-21,North America,Mexico,Electronics,Smartphone X,3,219.35,658.05,424.98,233.07,C1458,SMB,Retail
105895,2025-04-21,Asia,Japan,Electronics,Wireless Headset,1,276.91,276.91,208.63,68.28,C1089,Consumer,Online
105896,2025-04-21,Asia,Japan,Clothing,Sneakers,1,55.04,55.04,46.07,8.97,C1658,Consumer,Partner
105897,2025-04-21,Oceania,Australia,Clothing,Hoodie,3,47.19,141.57,81.0,60.57,C1749,Consumer,Retail
105898,2025-04-21,North America,Canada,Furniture,Filing Cabinet,1,208.79,208.79,130.79,78.0,C1064,Consumer,Online
105899,2025-04-21,Europe,UK,Furniture,Standing Desk,1,316.17,316.17,247.7,68.47,C1235,SMB,Retail
105900,2025-04-21,Asia,India,Furniture,Bookshelf,1,309.34,309.34,241.92,67.42,C1133,SMB,Partner
105901,2025-04-21,Asia,China,Clothing,Hoodie,1,42.42,42.42,31.58,10.84,C1545,Consumer,Online
105902,2025-04-21,Asia,China,Clothing,Polo Shirt,3,47.38,142.14,91.39,50.75,C1229,SMB,Retail
105903,2025-04-21,Europe,Germany,Clothing,Jacket,2,40.9,81.8,56.07,25.73,C1650,SMB,Online
105904,2025-04-21,Europe,Germany,Clothing,Jacket,1,41.8,41.8,29.1,12.7,C1276,Enterprise,Online
105905,2025-04-21,Europe,UK,Clothing,Hoodie,1,59.63,59.63,47.51,12.12,C1550,SMB,Retail
105906,2025-04-21,Asia,Singapore,Electronics,Smartwatch Z,3,218.87,656.61,549.38,107.23,C1868,SMB,Retail
105907,2025-04-21,North America,Canada,Electronics,Laptop Pro,3,302.39,907.17,532.6,374.57,C1427,SMB,Online
105908,2025-04-21,Asia,China,Electronics,Smartphone X,4,245.73,982.92,642.04,340.88,C1091,Enterprise,Online
105909,2025-04-21,Asia,India,Clothing,Jacket,2,57.31,114.62,74.67,39.95,C1976,Enterprise,Online
105910,2025-04-21,Oceania,Australia,Clothing,Jacket,1,43.75,43.75,36.89,6.86,C1640,Consumer,Online
105911,2025-04-21,Europe,France,Electronics,Wireless Headset,4,283.11,1132.44,838.39,294.05,C1239,Enterprise,Online
105912,2025-04-22,North America,Mexico,Electronics,Smartwatch Z,2,337.57,675.14,556.68,118.46,C1767,Consumer,Online
105913,2025-04-22,North America,Canada,Electronics,Smartwatch Z,2,322.43,644.86,537.34,107.52,C1672,Consumer,Online
105914,2025-04-22,Oceania,New Zealand,Electronics,Smartphone X,2,320.64,641.28,513.14,128.14,C1869,Consumer,Retail
105915,2025-04-22,South America,Chile,Office Supplies,Ballpoint Pen,3,11.08,33.24,18.88,14.36,C1246,SMB,Retail
105916,2025-04-22,Asia,China,Electronics,Wireless Headset,2,215.75,431.5,336.33,95.17,C1324,SMB,Online
105917,2025-04-22,Oceania,New Zealand,Electronics,Smartwatch Z,2,323.06,646.12,539.13,106.99,C1504,Consumer,Retail
105918,2025-04-22,Oceania,New Zealand,Office Supplies,Stapler,1,15.38,15.38,12.23,3.15,C1604,Consumer,Online
105919,2025-04-22,North America,USA,Office Supplies,Stapler,2,12.23,24.46,16.91,7.55,C1028,SMB,Online
105920,2025-04-22,North America,Canada,Office Supplies,Stapler,2,15.11,30.22,21.53,8.69,C1274,Enterprise,Partner
105921,2025-04-22,Oceania,New Zealand,Furniture,Standing Desk,1,297.32,297.32,251.95,45.37,C1806,Consumer,Retail
105922,2025-04-22,North America,Mexico,Furniture,Office Chair,1,312.85,312.85,256.43,56.42,C1271,SMB,Online
105923,2025-04-22,Europe,France,Electronics,Smartwatch Z,2,244.88,489.76,394.33,95.43,C1599,SMB,Retail
105924,2025-04-22,South America,Brazil,Electronics,Wireless Headset,1,347.92,347.92,201.69,146.23,C1434,Enterprise,Retail
105925,2025-04-22,North America,Canada,Office Supplies,Notebook A4,2,14.88,29.76,22.88,6.88,C1648,Consumer,Online
105926,2025-04-22,Asia,China,Clothing,Hoodie,2,39.95,79.9,46.01,33.89,C1203,Consumer,Online
105927,2025-04-22,Europe,France,Office Supplies,Notebook A4,1,12.32,12.32,6.97,5.35,C1505,SMB,Online
105928,2025-04-22,South America,Argentina,Office Supplies,Notebook A4,1,16.47,16.47,11.04,5.43,C1923,SMB,Online
105929,2025-04-22,Europe,France,Furniture,Office Chair,4,302.16,1208.64,677.72,530.92,C1670,Consumer,Online
105930,2025-04-22,Asia,India,Electronics,Smartphone X,1,274.5,274.5,218.65,55.85,C1498,SMB,Retail
105931,2025-04-22,Europe,UK,Office Supplies,Notebook A4,3,15.68,47.04,36.9,10.14,C1646,SMB,Online
105932,2025-04-22,Europe,Spain,Electronics,Smartwatch Z,3,329.28,987.84,645.53,342.31,C1917,Consumer,Online
105933,2025-04-22,South America,Brazil,Electronics,Smartphone X,2,267.87,535.74,404.28,131.46,C1021,Enterprise,Retail
105934,2025-04-22,Europe,UK,Electronics,Smartwatch Z,1,291.21,291.21,225.7,65.51,C1790,SMB,Online
105935,2025-04-22,North America,USA,Electronics,Laptop Pro,1,238.6,238.6,202.49,36.11,C1256,SMB,Online
105936,2025-04-22,Europe,Germany,Electronics,Wireless Headset,5,338.0,1690.0,1004.99,685.01,C1314,Consumer,Online
105937,2025-04-22,Europe,Spain,Electronics,Laptop Pro,1,218.32,218.32,135.95,82.37,C1702,Consumer,Retail
105938,2025-04-22,North America,USA,Clothing,Jacket,1,42.48,42.48,27.05,15.43,C1127,SMB,Retail
105939,2025-04-22,Asia,Japan,Clothing,Sneakers,2,64.6,129.2,108.84,20.36,C1491,SMB,Retail
105940,2025-04-22,Asia,Japan,Furniture,Bookshelf,7,289.1,2023.7,1271.72,751.98,C1476,SMB,Online
105941,2025-04-22,Asia,Singapore,Electronics,Smartphone X,5,343.99,1719.95,1178.04,541.91,C1884,Consumer,Retail
105942,2025-04-22,South America,Brazil,Furniture,Bookshelf,2,254.98,509.96,346.7,163.26,C1113,Consumer,Online
105943,2025-04-22,Asia,Japan,Office Supplies,Stapler,1,14.23,14.23,9.44,4.79,C1781,Consumer,Retail
105944,2025-04-23,North America,USA,Clothing,Sneakers,3,50.27,150.81,92.01,58.8,C1392,SMB,Online
105945,2025-04-23,Europe,Spain,Office Supplies,Desk Lamp,4,12.03,48.12,27.23,20.89,C1227,Consumer,Retail
105946,2025-04-23,Asia,India,Clothing,Hoodie,1,46.29,46.29,37.62,8.67,C1333,Consumer,Online
105947,2025-04-23,North America,Canada,Electronics,Wireless Headset,3,210.12,630.36,397.36,233.0,C1638,Consumer,Online
105948,2025-04-23,North America,USA,Furniture,Bookshelf,5,266.74,1333.7,1040.73,292.97,C1999,Consumer,Partner
105949,2025-04-23,South America,Brazil,Office Supplies,Stapler,5,13.39,66.95,54.41,12.54,C1673,Consumer,Online
105950,2025-04-23,South America,Brazil,Electronics,Wireless Headset,3,351.24,1053.72,798.7,255.02,C1870,Consumer,Retail
105951,2025-04-23,North America,USA,Clothing,Hoodie,3,54.81,164.43,96.74,67.69,C1435,Consumer,Partner
105952,2025-04-23,North America,Canada,Electronics,Smartphone X,3,372.49,1117.47,663.03,454.44,C1028,Consumer,Online
105953,2025-04-23,Europe,UK,Clothing,Polo Shirt,1,63.33,63.33,40.69,22.64,C1868,Consumer,Retail
